Date	Price	Open	High	Low	Volume	Chg%
Apr 07, 2021	58.958	58.484	59.211	58.357	83.49K	0.83%
Apr 06, 2021	58.475	58.543	58.619	58.383	71.01K	-0.07%
Apr 05, 2021	58.518	58.353	58.660	58.247	60.55K	0.34%
Apr 02, 2021	58.318	58.445	58.548	58.324	45.70K	-0.19%
Apr 01, 2021	58.429	58.230	58.473	58.126	74.75K	0.36%
Mar 31, 2021	58.221	58.137	58.363	57.970	75.65K	0.19%
Mar 30, 2021	58.111	57.786	58.441	57.730	74.25K	0.58%
Mar 29, 2021	57.773	57.750	57.834	57.445	59.88K	0.08%
Mar 26, 2021	57.728	57.620	57.821	57.524	73.48K	0.22%
Mar 25, 2021	57.603	57.720	57.881	57.534	86.23K	-0.18%
Mar 24, 2021	57.707	57.652	57.887	57.562	80.29K	0.14%
Mar 23, 2021	57.625	57.816	57.924	57.541	82.85K	-0.28%
Mar 22, 2021	57.785	57.919	58.046	57.706	69.30K	-0.23%
Mar 19, 2021	57.916	58.216	58.239	57.802	87.82K	-0.50%
Mar 18, 2021	58.208	58.501	58.642	58.002	91.75K	-0.49%
Mar 17, 2021	58.495	58.250	58.529	58.082	74.91K	0.41%
Mar 16, 2021	58.255	58.163	58.330	57.992	74.83K	0.17%
Mar 15, 2021	58.154	58.287	58.364	58.019	63.81K	-0.18%
Mar 12, 2021	58.261	58.012	58.363	57.846	83.28K	0.43%
Mar 11, 2021	58.013	57.635	58.076	57.576	82.22K	0.66%
Mar 10, 2021	57.632	57.590	57.815	57.475	95.85K	0.10%
Mar 09, 2021	57.577	57.933	57.994	57.551	104.94K	-0.61%
Mar 08, 2021	57.929	57.803	58.047	57.635	116.16K	0.21%
Mar 05, 2021	57.809	57.433	57.885	57.381	116.10K	0.69%
Mar 04, 2021	57.410	57.635	57.853	57.300	117.17K	-0.36%
Mar 03, 2021	57.620	57.991	58.033	57.574	98.15K	-0.61%
Mar 02, 2021	57.974	58.039	58.181	57.814	107.46K	-0.09%
Mar 01, 2021	58.025	58.113	58.287	57.632	99.99K	0.03%
Feb 26, 2021	58.008	57.720	58.606	57.504	131.77K	0.51%
Feb 25, 2021	57.713	57.856	58.273	57.663	109.57K	-0.21%
Feb 24, 2021	57.835	57.510	57.898	57.392	96.53K	0.60%
Feb 23, 2021	57.490	57.443	57.587	57.331	94.91K	0.13%
Feb 22, 2021	57.415	57.490	57.696	57.234	92.49K	-0.18%
Feb 19, 2021	57.515	57.248	57.584	57.082	89.33K	0.49%
Feb 18, 2021	57.235	57.346	57.385	57.081	88.12K	-0.13%
Feb 17, 2021	57.308	57.432	57.475	57.135	92.83K	-0.18%
Feb 16, 2021	57.411	57.433	57.622	57.330	80.00K	-0.05%
Feb 15, 2021	57.442	57.188	57.510	57.188	53.54K	0.50%
Feb 12, 2021	57.159	57.227	57.293	56.922	71.06K	-0.09%
Feb 11, 2021	57.213	57.323	57.501	57.218	79.27K	-0.15%
Feb 10, 2021	57.301	57.412	57.491	57.285	84.41K	-0.15%
Feb 09, 2021	57.388	57.253	57.423	57.094	84.12K	0.27%
Feb 08, 2021	57.236	57.034	57.280	57.012	79.85K	0.27%
Feb 05, 2021	57.083	56.872	57.114	56.816	84.12K	0.40%
